2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 200 38

2024-10-04 17:52:59 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:53:24 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 200 38

2024-10-04 17:54:21 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:54:23 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:54:23 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:54:23 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:54:23 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:54:23 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:54:23 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:54:23 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
